,0,1,2,3,train_loss,val_loss
163,128,2.0,,,1.6292287308335704,1.5647872757911683
164,16,64.0,16.0,,0.2588636972521755,0.9644898930191994
165,16,32.0,16.0,,0.26062376818186145,0.8957975497841835
166,32,16.0,2.0,,1.6283266992659353,1.5670205521583558
167,8,4.0,128.0,4.0,1.6296701235234874,1.565825320482254
168,4,256.0,8.0,,0.3961402488534306,1.0219896915555
169,256,8.0,256.0,64.0,0.46158585209695213,0.7684946778416634
170,8,128.0,128.0,,0.32522733373712964,0.7898209369182587
171,4,32.0,128.0,16.0,0.3875040437357219,0.7987869367003441
172,64,2.0,8.0,32.0,0.2573189595233074,0.5996273949742317
173,2,64.0,4.0,,0.48848338636408994,0.6457236367464065
174,8,8.0,32.0,128.0,0.3615392828366912,1.1816252207756042
175,64,8.0,,,0.2393422475167916,0.5787763607501983
176,8,16.0,32.0,256.0,0.32273494036223194,0.9204308414459228
177,4,2.0,256.0,,0.4196565383944616,0.7713750725984574
178,64,2.0,2.0,,0.287424781918662,0.6661188861727715
179,16,64.0,64.0,64.0,0.2649074674541051,1.1751132425665856
180,8,16.0,,,0.3653210122845218,0.9698712316155433
181,16,4.0,64.0,,0.3093432584327027,0.8121243843436241
182,64,128.0,128.0,,0.204283994711811,0.7076171708106994
183,64,8.0,64.0,128.0,0.29960923186053284,0.7353715062141418
184,256,4.0,64.0,,0.2693766749131744,0.7954929545521736
185,32,8.0,8.0,,0.2666716761404312,0.7506819492578507
186,128,4.0,4.0,,0.3091298362357114,0.821812971830368
187,2,256.0,8.0,8.0,0.46644229222666955,0.8519649803638458
188,2,4.0,128.0,16.0,0.46716851188003433,0.5182177123427391
189,64,64.0,4.0,16.0,0.21737944300361478,0.9099775046110153
190,128,16.0,2.0,32.0,0.21161868048239477,0.7025346851348877
191,256,256.0,2.0,,1.6334999571630087,1.5652912843227387
192,8,2.0,32.0,,0.4479309100013608,0.6789122623205185
193,128,256.0,256.0,8.0,0.2192439821411717,0.737209609746933
194,64,64.0,,,0.22253001612244597,0.5558158141374588
195,32,16.0,,,0.2354720483359177,0.700833770930767
196,2,128.0,256.0,,0.4710358816757708,0.5763973236083985
197,4,2.0,128.0,,0.42395055436333456,0.7781502106785774
198,16,16.0,8.0,2.0,0.3118356516082498,0.643962986767292
199,256,2.0,4.0,128.0,1.6248499915091335,1.5619520354270935
200,4,2.0,2.0,8.0,0.43484228329397767,0.675250261425972
201,2,256.0,16.0,8.0,0.49209833686406657,0.8616096311807633
202,8,128.0,,,0.3209635598193733,1.1117059701681138
203,16,8.0,16.0,64.0,0.30934668078665356,1.132085352241993
204,128,16.0,2.0,,1.6327679487061402,1.563556454181671
205,2,32.0,16.0,,0.47214689748132216,0.8855812802910805
206,64,256.0,,,0.20431054909261312,0.7365045219659805
207,2,256.0,2.0,256.0,0.4786814044238248,0.5479441288113595
208,256,128.0,128.0,16.0,0.2120269026134052,0.7019779554009438
209,64,128.0,64.0,8.0,0.20306230320195098,0.8135412806272506
210,2,16.0,2.0,128.0,0.4620690773644287,0.7965698233246803
211,64,16.0,256.0,64.0,0.30233213252348273,0.8276164928078651
212,4,2.0,32.0,8.0,0.4322981998053352,0.9946891212463379
213,128,32.0,2.0,2.0,1.6327271046401248,1.5628326201438905
214,8,8.0,128.0,,0.36537269723521215,0.7748147487640381
215,64,32.0,256.0,4.0,0.22362294360768536,0.718761677145958
216,256,4.0,256.0,,0.2828915297777105,0.6722304147481918
217,32,32.0,,,0.22974713522542667,0.8594438689947128
218,64,256.0,64.0,8.0,0.18549650193470302,0.7068537494540215
219,256,32.0,,,0.20947374436639854,0.5548628962039948
220,4,64.0,2.0,,0.4103330750428151,0.8259683537483216
221,32,4.0,128.0,16.0,0.29443465011406567,0.6444869710505009
222,32,128.0,8.0,4.0,0.20584699783753815,0.7501073613762855
223,16,128.0,32.0,,0.22935057011709886,0.9346930199861526
224,32,8.0,4.0,,0.25771684024890557,0.7787688601016999
225,256,8.0,4.0,,0.2048746027537031,0.608938699066639
226,64,4.0,32.0,2.0,0.27783456528419054,0.6721090513467789
227,64,4.0,128.0,2.0,1.6254495650171958,1.5650777399539948
228,64,64.0,256.0,,0.22953081107362014,0.767125567495823
229,16,128.0,64.0,16.0,0.22495404188639012,0.9439662334322929
230,32,16.0,64.0,,0.23970203047750793,0.8088568410277367
231,8,256.0,64.0,,0.29391594825932005,0.8639064455032348
232,2,4.0,8.0,,0.49492968534133985,0.5546799391508103
233,256,16.0,4.0,64.0,0.21662341078103156,0.6214840564131737
234,256,4.0,2.0,2.0,1.6279152203329124,1.5634852385520934
235,256,8.0,64.0,2.0,1.6264978579386484,1.5659917902946472
236,128,32.0,32.0,4.0,0.2209127575921792,0.690142540037632
237,256,4.0,8.0,128.0,0.23878947160722627,0.6397197791934013
238,2,2.0,8.0,16.0,0.4907992976258122,0.5719684720039367
239,32,256.0,128.0,2.0,1.6256607073370966,1.566251014471054
240,4,16.0,128.0,2.0,0.4193211993546231,0.9332137197256088
241,4,2.0,2.0,64.0,1.6257331955327163,1.5732494604587555
242,128,2.0,128.0,,1.6252638442579772,1.5640893828868867
243,16,2.0,16.0,,0.33276625439398066,1.1578420808911323
244,32,256.0,16.0,2.0,0.21014392235913543,0.7133760637044907
245,2,64.0,128.0,256.0,0.4894350667862439,0.8234404492378234
246,16,64.0,8.0,,0.2448754820852791,0.8874918100237846
247,2,16.0,4.0,,1.631302666642392,1.5655574131011962
248,32,32.0,64.0,32.0,0.2379498170268463,0.7431178614497185
249,4,64.0,32.0,,0.38531242486385286,0.6574129575490951
250,128,16.0,128.0,16.0,0.25245969523339423,0.7232442176342011
251,16,32.0,8.0,4.0,0.31781517623592653,0.7380497321486473
252,128,2.0,16.0,64.0,0.31314195700671427,0.9095365762710571
253,8,2.0,16.0,256.0,0.36427877487449073,0.9715435016155243
254,2,8.0,128.0,4.0,0.47862031545562106,0.836078686118126
255,128,8.0,256.0,,0.24066089851061068,0.7082424464821816
256,4,32.0,2.0,32.0,1.6248987820466132,1.5690838408470154
257,256,16.0,256.0,,0.2851954161145473,0.8301187178492546
258,4,4.0,128.0,4.0,0.4078332875412933,1.0624118012189865
259,4,32.0,128.0,,0.40928192448928363,0.8339848685264587
260,64,128.0,8.0,,0.19330083872267992,0.7191411697864533
261,256,64.0,,,0.2060217661600723,0.6528319987654686
262,128,64.0,64.0,,0.19989080722420763,0.9179609915614129
263,2,4.0,256.0,,0.4700945307578776,0.884912625849247
264,32,2.0,32.0,,0.28064976923115426,0.7602199167013168
265,8,16.0,64.0,,0.30906521135706555,0.7817609411478043
266,2,4.0,32.0,128.0,0.47686995226772944,0.7309487590193748
267,16,128.0,64.0,128.0,0.2468984996331783,0.8517692777514457
268,32,64.0,64.0,8.0,0.2409222626342381,0.7018202474713325
269,128,8.0,2.0,,1.6278478040844484,1.5642070639133454
270,16,4.0,256.0,256.0,0.30679222279074664,0.9770938041806221
271,2,16.0,256.0,,0.4710663554952694,0.5535442742705345
272,2,16.0,256.0,16.0,0.47303326176054805,0.8499706968665123
273,256,8.0,8.0,8.0,0.2732795667446301,0.6957049506902695
274,2,16.0,2.0,8.0,0.49268519144612044,0.5880190211534501
275,16,2.0,2.0,16.0,1.6231622158854202,1.5730650615692139
