,0,1,2,3,train_loss,val_loss
138,2,2.0,4.0,,13.52259501424793,9.173131528159846
139,128,2.0,2.0,64.0,12.85190270963194,9.129700630644093
140,128,32.0,256.0,16.0,2.571852924061174,5.488679344725349
141,32,8.0,256.0,2.0,3.3776533742842774,4.67866203551707
142,32,4.0,256.0,2.0,3.240823042596645,4.57047809548676
143,4,128.0,16.0,16.0,3.865109211394172,4.430850585666687
144,32,64.0,128.0,,2.675332631578945,5.659348961665578
145,16,64.0,2.0,,15.182655027290505,9.220613710025082
146,4,4.0,,,4.457392544884632,3.875538774793563
147,32,16.0,,,3.2600282234875038,4.627875536414593
148,64,128.0,32.0,8.0,2.9063006025866915,5.640440267803875
149,64,64.0,,,2.928857721386876,4.739117169231176
150,8,4.0,4.0,,3.957742063367341,4.123170080191415
151,4,64.0,64.0,8.0,3.8174156409184405,5.280138206663338
152,32,64.0,128.0,64.0,2.649409402380463,5.660756308637235
153,32,2.0,64.0,,3.3767747858207766,4.565847673442053
154,4,8.0,128.0,,3.8477200650908543,4.211735939448295
155,128,64.0,8.0,,2.8596819678540175,5.1466613242807595
156,256,4.0,32.0,2.0,3.0862344756077436,4.952530413205209
157,4,32.0,,,4.276346549007667,3.915735876003038
158,64,32.0,128.0,,2.810393377664706,5.112181096964557
159,4,16.0,,,4.2707066109177445,4.555669991633167
160,64,2.0,16.0,2.0,3.5232159166921373,4.821921766536392
161,32,128.0,256.0,2.0,14.071053871051063,8.85161601745564
162,128,128.0,4.0,64.0,2.772424235221032,5.121517337178407
163,128,4.0,8.0,16.0,13.03738372746253,9.106844088305598
164,2,16.0,8.0,32.0,4.254456710900266,3.528556015407261
165,4,2.0,16.0,,4.351208143751015,4.0440780792936035
166,16,64.0,256.0,2.0,3.3173379554579285,5.093612434915874
167,2,16.0,32.0,,4.274127893415189,4.0618961150879445
168,16,4.0,256.0,32.0,3.443401659574084,5.21697310509889
169,128,2.0,4.0,,3.27213990276716,4.618670506260317
170,16,256.0,8.0,128.0,2.7940578571552055,5.357284285406703
171,32,4.0,64.0,,3.3993162700494826,4.810807163611702
172,256,128.0,256.0,,2.4058173683653363,5.555298308101685
173,2,16.0,2.0,64.0,4.295907614844157,3.766573298813209
174,4,64.0,64.0,,3.7288760073245464,5.487940041630163
175,32,4.0,4.0,,3.9152844322554556,4.849261161438797
176,32,32.0,,,3.253569575212266,4.895782799617105
177,128,16.0,,,3.101003819092637,4.721185506679441
178,2,16.0,,,4.513485204010925,3.841005238048409
179,256,4.0,128.0,32.0,2.8889430846933557,4.74779091761164
180,128,64.0,64.0,,2.68926720047878,5.412909567116396
181,2,256.0,256.0,8.0,4.227659791036058,4.390640705623056
182,32,256.0,128.0,,2.5568846299407766,5.471174987126951
183,64,64.0,128.0,64.0,2.5444381755685503,5.286450595752053
184,64,64.0,64.0,256.0,2.4326900039555888,5.01134142147782
185,4,64.0,128.0,,3.867934688523953,4.143097223140623
186,8,256.0,,,3.3748908991981397,4.821309794407823
187,256,2.0,,,14.91729181372768,9.125091659141624
188,8,64.0,128.0,,3.382326855596072,4.689297425056929
189,4,32.0,256.0,32.0,3.956489263882446,4.270161999263194
