"date","GPP","Precip","Tair","PAR","VPD","fapar","ET","DOY","CO2","year","GPPp","ETp","SWp"
2004-02-21,0.133899528825,0,-0.64375,2.06020334120778,0.11605625,0.16,0.287251806840844,52,380,"2004",0,0.0516838399362101,185.815944111849
2004-02-22,0.11269428849,0,-3.05354166666667,2.25048090572027,0.07115,0.16,0.206385756142058,53,380,"2004",0,0.0512452760193243,185.764698835829
2004-02-23,0.0446329528704,0,-5.10604166666667,2.81909490854727,0.0261020833333333,0.16,0.125929546906375,54,380,"2004",0,0.0587426130557983,185.705956222774
2004-02-24,0,0,-9.31541666666667,8.86503040604534,0.0292833333333333,0.16,0.165366220109674,55,380,"2004",0,0.151189229894394,185.554766992879
2004-02-25,0,0,-4.518125,2.11550503503581,0.0285229166666667,0.16,0.213805409607322,56,380,"2004",0,0.0452431847396231,185.50952380814
2004-02-26,0,0,-2.47083333333333,3.32310196247697,0.0377270833333333,0.16,0.276731599178991,57,380,"2004",0,0.0775185699947056,185.432005238145
2004-02-27,0,0,-2.62166666666667,5.34697838264921,0.0446729166666667,0.16,0.243089039470853,58,380,"2004",0,0.123958428580129,185.308046809565
2004-02-28,0.0184361979708,0,-3.749375,5.7537604227591,0.0408729166666667,0.16,0.414064225545023,59,380,"2004",0,0.127217855206654,185.180828954358
2004-02-29,0.0572227245252,0,-7.803125,5.89837269638006,0.03069375,0.16,0.345923324211915,60,380,"2004",0,0.108411482877982,185.07241747148
2004-03-01,0.0895034208636,0,-2.52354166666667,9.55500679073481,0.0987583333333333,0.16,0.593324525304812,61,380,"2004",0,0.222409348805036,184.850008122675
2004-03-02,0.0407987461998,0,-4.76916666666667,4.61563831786357,0.0411520833333333,0.16,0.522897744029017,62,380,"2004",0,0.0976277047428583,184.752380417932
2004-03-03,0.0487939860576,0,-8.6725,15.1514057469845,0.0430479166666667,0.16,0.564181841329522,63,380,"2004",0,0.266859497020661,184.485520920912
2004-03-04,0.015568850376,0,-9.63020833333333,14.935851665766,0.0591083333333333,0.16,0.325881146541603,64,380,"2004",0,0.250685095612041,184.2348358253
2004-03-05,0,0,-6.39770833333333,12.9961629678806,0.0847333333333334,0.23,0.364363820361359,65,380,"2004",0,0.234056571846123,184.000779253453
2004-03-06,0,0,-5.82625,15.6064029165636,0.131991666666667,0.23,0.303198711460387,66,380,"2004",0,0.288560317970603,183.712218935483
2004-03-07,0,0,-2.74416666666667,15.753829947056,0.0845479166666666,0.23,0.0599156540019827,67,380,"2004",0,0.333094184895263,183.379124750588
2004-03-08,0,0,-1.24416666666667,5.13001030003769,0.0814895833333333,0.23,0.379415004582712,68,380,"2004",0,0.11524171270639,183.263883037881
2004-03-09,0,0,-2.98895833333333,18.5025559338161,0.149504166666667,0.23,0.263652070086683,69,380,"2004",0,0.38725182854111,182.87663120934
2004-03-10,0,0,-2.024375,17.2864153914003,0.173552083333333,0.23,0.273087682283858,70,380,"2004",0,0.376422480946095,182.500208728394
2004-03-11,0,0,-1.74041666666667,14.4642408076878,0.1608,0.23,0.048191004137753,71,380,"2004",0,0.318587150737576,182.181621577656
2004-03-12,0,0,0.243958333333333,19.290489169112,0.248658333333333,0.23,0.124827979207138,72,380,"2004",0,0.458826323036272,181.72279525462
2004-03-13,0,0,0.360833333333333,19.4153319150591,0.216604166666667,0.23,0.00852789604298222,73,380,"2004",0.00374838133525244,0.464818580898876,181.257976673721
2004-03-14,0,0,-2.58604166666667,6.34883314017807,0.0788125,0.23,0.152322482319897,74,380,"2004",0.00650778592360276,0.136650870283804,181.121325803437
2004-03-15,0.0842999673996,4.22,-0.129083333333333,3.40241187667944,0.021475,0.23,0.0761863608225108,75,380,"2004",0.0116147086128698,0.0821218629546562,181.121325803437
2004-03-16,0.3109113386478,0.8,1.735,5.27190716114733,0.0491270833333333,0.23,0.194252746333581,76,380,"2004",0.0331789488521961,0.139763472460857,183.922365803437
2004-03-17,0.6019994826756,0.4,0.5425,14.6395173738146,0.12121875,0.23,0.352701825491635,77,380,"2004",0.0961836189875227,0.376022662758308,184.932885803438
2004-03-18,0.3584558083644,0.8,1.44458333333333,5.70869119802859,0.0369479166666667,0.23,0.0723055391294922,78,380,"2004",0.0618636474713474,0.155140914751074,186.342184593675
2004-03-19,0.8583176698326,0,3.65541666666667,21.7910860589539,0.28328125,0.23,0.566655757293784,79,380,"2004",0.207807562657693,0.642011877152909,185.700172716522
2004-03-20,0.3374436977028,1.2,0.222708333333333,2.46056111269333,0.0360958333333333,0.23,0.146581206041162,80,380,"2004",0.0427092807060816,0.0676013276589641,186.469155144348
2004-03-21,0.5701069049868,0.083,0.115625,4.3909544899455,0.0390854166666667,0.28,0.420638860532887,81,380,"2004",0.0938467255063141,0.117437118415307,186.275704465516
2004-03-22,0.7151944857336,0,-0.776666666666667,5.53563332261225,0.0736125,0.28,0.54966648720392,82,380,"2004",0.117656532059299,0.145913004176698,186.036527640893
2004-03-23,0.8086649669388,0,-1.6931875,10.542820878693,0.1105625,0.28,0.431714638554149,83,380,"2004",0.194670108413563,0.265420835344052,185.771106805549
2004-03-24,0.3669333211008,0,-1.355625,8.0259646285699,0.1256,0.28,0.236768513427047,84,380,"2004",0.159633777204288,0.207742902747812,185.563363902801
2004-03-25,0.1924389640296,0,-1.20604166666667,7.85406577068888,0.136541666666667,0.28,0.273797009465874,85,380,"2004",0.159008475171748,0.205383216365432,185.357980686436
2004-03-26,0.4315652375652,0,-1.92,17.937551442742,0.2113375,0.28,0.477544359913894,86,380,"2004",0.279666744240726,0.441399330630519,184.916581355805
2004-03-27,0.4866328571868,0,-0.112291666666667,20.0504072948399,0.236758333333333,0.28,0.52515487639996,87,380,"2004",0.312989900045148,0.52470599546076,184.391875360344
2004-03-28,0.6026383910052,0,1.19145833333333,26.688332523113,0.279739583333333,0.28,0.559597812002851,88,380,"2004",0.395639576052397,0.723980452260189,183.667894908084
2004-03-29,0.4700811923226,0,1.7525,22.1621372441893,0.35408125,0.28,0.407630187689847,89,380,"2004",0.385243658378239,0.630437294655521,183.037457613429
2004-03-30,0.341720721117,0,3.12583333333333,23.7098230312794,0.348585416666667,0.28,0.762764881192312,90,380,"2004",0.444654068546179,0.710578259318367,182.32687935411
2004-03-31,0.2292842919816,0,1.22604166666667,27.6423032990399,0.335608333333333,0.28,0.788049117591726,91,380,"2004",0.5060569075305,0.780508521116197,181.546370832994
2004-04-01,0.0801036939384,0,-3.95520833333333,30.3715577912066,0.262870833333333,0.28,0.41216731836019,92,380,"2004",0.495190582553705,0.706336399288874,180.840034433705
2004-04-02,0,0,-1.13895833333333,29.4932874177294,0.316541666666667,0.28,0.411182282692875,93,380,"2004",0.481517699116349,0.757267445339562,180.082766988366
2004-04-03,0,0,0.0754166666666667,30.227740272467,0.319775,0.28,0.509733868595497,94,380,"2004",0.498768132755588,0.808245550660742,179.274521437705
2004-04-04,0.084578387184,0,2.35916666666667,30.8945065031421,0.483422916666667,0.28,0.297871223282847,95,380,"2004",0.531098908679926,0.898809887472216,178.375711550233
2004-04-05,0.2115111948966,0,4.18729166666667,25.9003330582437,0.576427083333333,0.28,0.270271120626309,96,380,"2004",0.530894922133709,0.821722989935311,177.553988560297
2004-04-06,0.3448234434744,0,4.404375,30.3842407545217,0.539804166666667,0.48,0.289614290395208,97,380,"2004",1.08425649557546,0.88951585534021,176.664472704957
2004-04-07,0.375077694339,0,4.47925,30.3475164560455,0.464220833333333,0.48,0.236637724301475,98,380,"2004",1.18212905273585,0.91290133232348,175.751571372634
2004-04-08,0.5874217920306,0,5.73385416666667,31.7531398080924,0.589977083333333,0.48,0.426752014130356,99,380,"2004",1.29566141775268,1.00786651574935,174.743704856884
2004-04-09,0.894434259186001,0,5.70104166666667,29.8379130031595,0.58328125,0.48,0.488241055965673,100,380,"2004",1.35368382409778,0.987250593223177,173.756454263661
2004-04-10,0.9442935825084,0.249,1.94833333333333,25.3951007572052,0.241904166666667,0.48,1.21719045060584,101,380,"2004",1.316692149728,0.791294443069311,173.214159820592
2004-04-11,0.9216464096124,0,0.510625,20.6606465845782,0.167697916666667,0.48,0.464565995024617,102,380,"2004",1.17160758331638,0.638814375158835,172.575345445433
2004-04-12,1.2951572305662,0.068,0.838125,30.7619811266752,0.251614583333333,0.48,1.471234401859,103,380,"2004",1.42589365663694,0.894008552341249,171.749336893092
2004-04-13,1.6415885385666,0,1.846875,35.0778643951188,0.399129166666667,0.48,0.587926308024116,104,380,"2004",1.50183596795377,1.03137141021877,170.717965482873
2004-04-14,1.2286814694588,2.01,2.861875,8.56997434486143,0.218775,0.48,0.225184762824537,105,380,"2004",0.655624881099673,0.326847984979432,172.303453482873
2004-04-15,2.4667056976698,0,6.91416666666667,32.1668428386274,0.47071875,0.48,0.741518088126727,106,380,"2004",1.57805230008025,1.11053234781326,171.29058515008
2004-04-16,2.5008261741288,0,6.37104166666667,25.0215990777523,0.369727083333333,0.48,0.401245760719906,107,380,"2004",1.49317451055592,0.921080292046265,170.369504858034
2004-04-17,2.6776655876664,0,7.686875,35.1557834882789,0.585416666666666,0.48,1.08548090338485,108,380,"2004",1.83594478890365,1.27746715924299,169.092037698791
2004-04-18,2.6601111316188,0,9.61041666666667,24.429804724219,0.411522916666667,0.48,0.825451783356993,109,380,"2004",1.6952862212489,1.01959487534854,168.072442823442
2004-04-19,3.3745322338668,0,10.0377083333333,33.7335033985101,0.436039583333333,0.48,1.41002830988072,110,380,"2004",2.13564921909978,1.36099722515005,166.711445598292
2004-04-20,3.3358918355406,0,10.818625,31.2537357095172,0.44284375,0.48,1.22674098375879,111,380,"2004",2.2062736205183,1.34238175036998,165.369063847922
2004-04-21,3.5117494507206,0,8.77520833333333,30.5918704672772,0.441397916666667,0.48,1.26522263637211,112,380,"2004",2.27787550235886,1.31304555541287,164.056018292509
2004-04-22,4.0545616825044,0,4.175,36.1313451051494,0.523966666666667,0.62,1.69362312965299,113,380,"2004",3.13629632106565,1.42459310795359,162.631425184556
2004-04-23,3.596712951402,0,3.32583333333333,31.1932349941736,0.507875,0.62,1.30932811547581,114,380,"2004",2.90559666467846,1.27410255504444,161.357322629511
2004-04-24,3.6070423297272,0,3.975625,32.7614486375536,0.608604166666667,0.62,1.41154152501707,115,380,"2004",2.92435479007785,1.32961104288883,160.027711586623
2004-04-25,3.977283588327,0,5.27708333333333,39.2163186362986,0.457654166666667,0.62,1.6866449753017,116,380,"2004",3.2593521940097,1.50529286867071,158.522418717952
2004-04-26,3.4691040493038,0,6.41833333333333,30.6471059315318,0.416808333333333,0.62,1.07511492065566,117,380,"2004",2.98096827953613,1.30879371439337,157.213625003559
2004-04-27,3.5906601424752,0,6.21354166666667,31.4040437264546,0.44463125,0.62,1.41679882942302,118,380,"2004",3.04883316527473,1.34391325963903,155.869711743919
2004-04-28,3.9768419174328,0,6.77041666666667,39.4509369002337,0.487360416666667,0.62,1.79554099061859,119,380,"2004",3.42173023172904,1.58971414978407,154.279997594135
2004-04-29,3.636859190418,0,7.74020833333333,29.7264817458354,0.469229166666667,0.62,1.54156039517088,120,380,"2004",3.08651402867722,1.35642801694371,152.923569577192
2004-04-30,4.0549053292254,0,9.14979166666667,38.7991054383708,0.513485416666667,0.62,1.54570534992958,121,380,"2004",3.58760495461391,1.67540425327918,151.248165323913
2004-05-01,3.285976646655,0.61,9.75833333333333,24.3894709139899,0.411175,0.62,1.59427087895454,122,380,"2004",3.00470877116867,1.2582272556456,150.599938068267
2004-05-02,4.6331727142014,0,10.765625,40.3698391170205,0.371835416666667,0.62,2.00195930323213,123,380,"2004",3.99945601349384,1.80212123861181,148.797816829655
2004-05-03,4.704565985298,0,13.4458333333333,41.3690115768247,0.406858333333333,0.62,1.89918319953858,124,380,"2004",4.24380870183004,1.94622595617796,146.851590873477
2004-05-04,2.4186154793418,4.67,12.3075,10.2193556419791,0.314225,0.62,0.863180646971558,125,380,"2004",1.98003779081315,0.727822139502999,150.247614873477
2004-05-05,5.0982499605744,2.62,16.4341666666667,36.4276231019634,0.431616666666667,0.62,2.76866521123379,126,380,"2004",4.43403011103898,1.96611336327586,151.447655370698
2004-05-06,5.3368674553566,0,19.5629166666667,36.9955085794825,0.435758333333333,0.62,2.83488503273991,127,380,"2004",4.7998804680515,2.12533879379194,149.322316576906
2004-05-07,3.738043313586,3.86,16.550625,24.3500974325758,0.413185416666666,0.62,2.33487628677725,128,380,"2004",4.10378040711953,1.64144285430087,151.540873722605
2004-05-08,5.5152764015148,0,18.0904166666667,34.6638302167165,0.39055625,0.78,3.4249976796498,129,380,"2004",6.48852729988591,2.25224789542624,149.288625827179
2004-05-09,5.6289460889016,0,17.0578333333333,31.4715978913703,0.343304166666667,0.78,2.2244349404908,130,380,"2004",6.48170753335134,2.1784170367922,147.110208790387
2004-05-10,3.572958736647,0,7.611875,11.1212699731768,0.279297916666667,0.78,0.587957170682912,131,380,"2004",3.42845924225812,1.04367801885628,146.066530771531
2004-05-11,5.8371967369008,0,3.3925,41.9755088956633,0.444672916666667,0.78,2.08134075681185,132,380,"2004",6.89909999207229,2.3403326448469,143.726198126684
2004-05-12,5.5714763365416,0,3.128125,33.648398396631,0.464722916666667,0.78,1.60554447564034,133,380,"2004",6.02115030309206,2.02739261101814,141.698805515666
2004-05-13,5.6896490174922,0,3.938125,38.1197887035276,0.461472916666667,0.78,1.4690107805317,134,380,"2004",6.17643540842173,2.11303667508374,139.585768840582
2004-05-14,4.0169551862538,0.4,3.91770833333333,19.7725411194441,0.286427083333333,0.78,0.862337441839036,135,380,"2004",4.37919400858596,1.3668578916452,138.618910948937
2004-05-15,3.2479984195632,2.21,3.74020833333333,14.0459017070115,0.155910416666667,0.78,1.29959593728284,136,380,"2004",3.4820554018008,1.00212209257822,139.826788856359
2004-05-16,6.0098965640928,0,4.59416666666667,37.0791896455324,0.420725,0.78,2.35569169926736,137,380,"2004",5.65829376518364,1.93934278560475,137.887446070754
2004-05-17,5.8861958732406,0,7.60395833333333,40.0109741732993,0.625097916666667,0.78,1.97781981830849,138,380,"2004",5.68375762807852,2.08443762520057,135.803008445553
2004-05-18,2.0685426187086,8.11,7.24395833333333,7.72200400123608,0.197102083333333,0.78,0.515772201937857,139,380,"2004",2.17117261670397,0.640366617891291,141.129656445553
2004-05-19,3.9522593400408,3.63,7.02979166666667,25.0642840378387,0.239347916666667,0.78,1.68161468699087,140,380,"2004",4.73815321418938,1.4974731036516,143.513840445553
2004-05-20,5.745153551652,0,6.501875,37.8617251705924,0.351820833333333,0.78,3.13103173704577,141,380,"2004",5.65842209543564,1.92701731175067,143.47815141226
2004-05-21,3.8271482815356,7.3,5.244375,21.1414070582281,0.141064583333333,0.78,1.38855188391978,142,380,"2004",4.26281529231664,1.25147456698139,148.27279141226
2004-05-22,5.469796752417,0.2,6.02229166666667,37.3223846392289,0.333420833333333,0.78,3.2020138831726,143,380,"2004",5.49642042867706,1.86141491744505,147.865261927833
2004-05-23,4.469390341056,1.6,5.26270833333333,20.3352938050211,0.209266666666667,0.78,1.40038533852479,144,380,"2004",4.03431649997915,1.23918212358638,148.226079804247
2004-05-24,4.9110978591972,0.6,7.12625,22.6895564523324,0.29985625,0.15,1.58902765206884,145,380,"2004",0.816191086703312,0.975676503563559,147.850403300683
2004-05-25,6.776288292852,0,9.06395833333333,34.6019055655438,0.49153125,0.15,2.11334001114687,146,380,"2004",0.99924332963754,1.50065946996911,146.349743830714
2004-05-26,6.0860457371736,0,7.99166666666667,24.9064258495284,0.296825,0.15,1.34623513114864,147,380,"2004",0.874286816623484,1.08513701442713,145.264606816287
2004-05-27,7.1344591090128,0,9.06270833333333,32.3179124956595,0.305504166666667,0.15,1.59224215433452,148,380,"2004",1.00744652809618,1.40620593455838,143.858400881729
2004-05-28,7.2006869774934,0.2,9.92416666666667,29.9057983159424,0.47325625,0.15,2.15866789690075,149,380,"2004",0.964552692518843,1.34942359496692,142.708977286762
2004-05-29,6.0583819923648,9.11,7.87479166666667,24.8765563119039,0.295720833333333,0.15,1.74532557077451,150,380,"2004",0.89887027019133,1.08810514915363,150.730872137608
2004-05-30,4.7327238722556,2.24,6.49333333333333,14.8261523117875,0.140958333333333,0.15,1.58866965520105,151,380,"2004",0.666693337580883,0.648893886860482,152.321978250748
2004-05-31,6.4606823659728,0,8.39,25.136672961616,0.424597916666667,0.15,1.94503656157591,152,380,"2004",0.886383847366516,1.11710576492511,151.204872485823
2004-06-01,6.7062599662086,0,11.195,27.2733383453681,0.743429166666666,0.15,2.2660666817716,153,380,"2004",0.90785863800322,1.28626037396175,149.918612111861
2004-06-02,7.6798144778706,0,12.1041666666667,46.3379184394532,0.8472,0.15,2.63648638676381,154,380,"2004",1.16684627259223,2.11173786108559,147.806874250775
2004-06-03,7.1657379005796,0,15.1925,42.7801982130412,1.18180208333333,0.15,2.3443800038562,155,380,"2004",1.12882474704037,2.09515045131526,145.71172379946
2004-06-04,8.3944450543608,0,16.42875,51.2367544133751,1.28157291666667,0.15,2.88972575893124,156,380,"2004",1.24807023127315,2.53116930910806,143.180554490352
2004-06-05,8.7147452019348,0,16.5358333333333,45.5284274780004,1.20857083333333,0.15,2.79678702785389,157,380,"2004",1.25449344654548,2.29872124019141,140.88183325016
2004-06-06,6.292467544671,0.81,11.3679166666667,19.8965361268511,0.56064375,0.15,2.40491891936872,158,380,"2004",0.916499803926788,1.01091866001939,140.680914590141
2004-06-07,7.0550384494158,8.92,7.16895833333333,18.9279153692778,0.539704166666667,0.15,1.73264224537823,159,380,"2004",0.87824085398233,0.888522401288937,148.712392188852
2004-06-08,9.9506618888022,0,8.30208333333333,35.4567968995943,0.808141666666667,0.15,3.70975444816572,160,380,"2004",1.17164732216264,1.5786940422674,147.133698146585
2004-06-09,10.777876644141,0,10.6489583333333,48.2878429179149,1.00018541666667,0.75,3.0370132173071,161,380,"2004",6.5242142065705,2.63191637289824,144.501781773687
2004-06-10,7.3453913905248,0,10.7920833333333,25.9984024991249,0.68986875,0.75,2.05927030435473,162,380,"2004",5.1691034568007,1.87889848783207,142.622883285854
2004-06-11,3.8653499492604,5.45,8.11166666666667,9.29518817410325,0.1861625,0.75,0.440406428728531,163,380,"2004",2.80734533114942,0.829884125739888,146.274383285854
2004-06-12,3.7921170710016,31.65,10.3325,9.75164239429819,0.07640625,0.75,0.418263256490007,164,380,"2004",2.96281134952112,0.798698663415701,175.165127160115
2004-06-13,8.987859249597,0,14.1885416666667,45.6200329125133,0.602404166666667,0.75,3.69678015791617,165,380,"2004",6.88674438008697,2.62487707152752,175.165127160115
2004-06-14,6.9841727662986,6.89,10.79125,26.4815406144616,0.532177083333333,0.75,3.3060894237751,166,380,"2004",5.44621944403818,1.91568265440475,179.781427160115
2004-06-15,9.2539203563844,0.4,9.68958333333333,38.4390814771144,0.61418125,0.75,3.85743513631298,167,380,"2004",6.41945604001331,2.35894670410901,178.484794066658
2004-06-16,7.2512933946246,7.09,8.5625,24.2105848361102,0.54161875,0.75,2.75114519445188,168,380,"2004",5.12992149779288,1.78531881893547,183.235094066658
2004-06-17,9.3169418571864,0,9.07229166666667,33.0889340093757,0.569479166666667,0.75,2.96195699863088,169,380,"2004",5.95742521598974,2.13949507634088,181.649980171381
2004-06-18,9.1387720692558,0,10.0997916666667,27.6182619638787,0.603520833333333,0.75,2.14036593825604,170,380,"2004",5.43395224224098,1.9450299794637,179.704950191918
2004-06-19,10.4249861830728,0,12.2845833333333,36.2910246067295,0.745352083333333,0.75,3.09968929718697,171,380,"2004",6.15637368597167,2.32771638395019,177.377233807967
2004-06-20,9.7648589061846,3.04,12.2183333333333,33.7892024697788,0.5516125,0.75,2.69910817433138,172,380,"2004",6.18205705859289,2.23554378404129,178.181690023926
2004-06-21,9.6091477881138,0,12.4616666666667,34.3582469648332,0.644,0.75,2.29545938903424,173,380,"2004",6.22671939661676,2.29435982106433,175.887330202862
2004-06-22,8.7847512169446,1.01,13.9270833333333,34.9037468465273,0.686841666666667,0.75,2.94072784628095,174,380,"2004",6.35092382340403,2.36751671122755,174.529813491634
2004-06-23,7.8846356202354,2.84,12.19375,23.8316357742413,0.358604166666667,0.75,2.08924932417173,175,380,"2004",5.51638204554891,1.83704657580829,175.532766915826
2004-06-24,6.2819735315688,3.02,11.7670833333333,17.8851307353589,0.241625,0.75,1.21843203371687,176,380,"2004",4.75965576454543,1.48760150467429,177.065165411152
2004-06-25,8.1480666999726,5.89,15.29375,33.5414045207278,0.525152083333334,0.49,2.81349871562477,177,380,"2004",4.3080955378208,2.1003345596842,180.854830851467
2004-06-26,4.8917520730008,11.56,12.7229166666667,9.20147332767611,0.320160416666667,0.49,0.908361091197813,178,380,"2004",2.00179036305766,0.773216049524554,188.602858540978
2004-06-27,9.3902689545336,0.4,14.2808333333333,24.5849475000179,0.456729166666667,0.49,2.68119643884067,179,380,"2004",3.80082140446714,1.69953497468496,187.894412360652
2004-06-28,7.537998167442,1.2,13.10625,16.0953096277474,0.3308,0.49,1.88749376530703,180,380,"2004",3.02826832501065,1.22620778780156,187.228157725761
2004-06-29,9.555959491227,0,15.57,34.3173833180166,0.762152083333333,0.49,2.78748572612197,181,380,"2004",4.42932257768945,2.22368999879572,185.004467726965
2004-06-30,3.866007666816,27.82,13.7002083333333,9.0420587443898,0.2665,0.49,0.800718261166111,182,380,"2004",2.0888244321414,0.78524603129801,202.209283124643
2004-07-01,6.763911930243,0.8,14.219375,23.3514548093591,0.327733333333333,0.49,2.03028597132058,183,380,"2004",3.92818084177955,1.65979542147765,197.174535416429
2004-07-02,9.6575891552334,0,16.4233333333333,45.4254404912908,0.805572916666667,0.49,3.70525714938125,184,380,"2004",5.14877393550578,2.74982935845926,191.675125096796
2004-07-03,5.8631566036518,10.96,14.2604166666667,18.631968520331,0.351620833333333,0.49,1.53945459017671,185,380,"2004",3.5276121332843,1.44448447152815,195.464766064531
2004-07-04,8.1982780584984,10.35,13.5591666666667,30.7844991816471,0.423883333333333,0.49,3.32777717005582,186,380,"2004",4.61844559709277,2.06258780524748,198.148476368668
2004-07-05,6.306560951796,9.619,12.9195,17.1786698098385,0.204727083333333,0.49,1.37436059356331,187,380,"2004",3.43541885885579,1.30762874906043,199.086592375614
2004-07-06,9.2119469415912,0,13.229625,28.1773389081294,0.358625,0.49,2.93360435379156,188,380,"2004",4.47003681682991,1.92666847346501,194.141892128726
2004-07-07,9.5110699329504,1.01,12.7677083333333,28.7375251977353,0.346895833333333,0.49,2.47936182489417,189,380,"2004",4.52073029047977,1.94174767747151,190.756762967503
2004-07-08,11.1232052991018,0,12.8729166666667,37.3558636886062,0.546658333333333,0.49,3.2218428118801,190,380,"2004",4.98339721969364,2.35587815687964,187.550589873749
2004-07-09,11.3709416579874,0,15.6933333333333,36.5209405709498,0.781158333333333,0.49,3.09783190348367,191,380,"2004",4.84749724060497,2.41536738049158,185.135222493257
2004-07-10,7.1994039720822,3.42,15.111875,18.7604870076045,0.504791666666667,0.49,2.04900411544949,192,380,"2004",3.57390725598207,1.51610864135876,186.642742567932
2004-07-11,7.2818540845344,10.7,14.5916666666667,21.6231742213944,0.298270833333333,0.94,2.08676939292218,193,380,"2004",7.70656545877784,2.20800466731797,190.561481711955
2004-07-12,8.9111233800036,1.61,14.3879166666667,30.9634183743134,0.38695625,0.94,2.82491502846352,194,380,"2004",9.25403129567802,2.75087977590723,189.620390474637
2004-07-13,8.6396069923218,0.6,15.0641666666667,26.1369382093822,0.453860416666667,0.94,2.57829786028802,195,380,"2004",8.48319662650021,2.56603167580451,187.141260237071
2004-07-14,8.9747663635764,1.648,14.1593541666667,27.1112745791439,0.31793125,0.94,2.21761960653969,196,380,"2004",8.82637274106393,2.55455394118605,186.106470863923
2004-07-15,8.831460535407,0.81,13.7485416666667,24.7591643929696,0.412616666666667,0.94,2.20031420646429,197,380,"2004",8.31686593101515,2.48220079154802,184.434270072375
2004-07-16,10.0889941900806,0,14.950625,42.2946692101031,0.797752083333333,0.94,3.67622292887227,198,380,"2004",10.2494719955883,3.35184620032567,181.08242387205
2004-07-17,9.3990049968384,0.6,15.6160416666667,34.3268541470195,0.731402083333333,0.94,3.44660081251294,199,380,"2004",9.52499018889068,3.06954872423279,178.612875147817
2004-07-18,8.6820850781064,0,17.0616666666667,45.850137631018,1.11130625,0.94,3.93795413456148,200,380,"2004",10.3849107052651,3.54971220114226,175.063162946675
2004-07-19,7.8099879422646,0,18.3035416666667,35.1262285411283,0.940939583333333,0.94,3.54238900050727,201,380,"2004",9.66346623800483,3.21745764880558,171.845705297869
2004-07-20,6.3349016341626,8.53,16.3545833333333,23.5064651260112,0.444897916666667,0.94,2.7579913758902,202,380,"2004",8.49372074886664,2.55718152388863,176.847697297869
2004-07-21,9.4926718074474,0,16.5552083333333,43.6143928053896,0.862779166666667,0.94,4.14970255118239,203,380,"2004",10.8810131162035,3.59281419886035,174.22570957512
2004-07-22,9.0619337001906,0,18.0085416666667,48.3499728807652,1.2291,0.94,5.32096764733064,204,380,"2004",10.862147432784,3.76211253069002,170.46359704443
2004-07-23,9.188907823341,0,18.0179166666667,34.512694330111,0.953514583333333,0.94,4.26702122708366,205,380,"2004",9.78789251110605,3.26040117791604,167.203195866514
2004-07-24,7.7534071096014,0,18.1191666666667,25.5851796329974,0.668614583333333,0.94,2.54985868994545,206,380,"2004",8.76204996357035,2.77943722560358,164.423758640911
2004-07-25,6.8560447295628,2.23,17.3497916666667,19.7549240529073,0.409097916666667,0.94,1.92180529006537,207,380,"2004",7.83492850914863,2.33023614413729,164.323522496773
2004-07-26,11.359795937634,0,17.2638125,37.4697123253611,0.791083333333333,0.94,3.81412758190217,208,380,"2004",10.3714017938809,3.37820348460273,160.945319012171
2004-07-27,10.4400701013348,0.2,18.366875,30.1071693340072,0.839233333333333,0.18,2.93976697206597,209,380,"2004",1.78324366622327,1.8084787652071,159.336840246963
2004-07-28,3.6037380675942,25.52,15.0072916666667,7.53017997618361,0.204883333333333,0.18,0.843705619415415,210,380,"2004",0.783769454085808,0.499442276695095,183.962150966963
2004-07-29,2.3057891154936,15.26,14.4245833333333,4.25935632750683,0.17260625,0.18,0.63490136210578,211,380,"2004",0.488956808949021,0.28983956532336,194.431805793512
2004-07-30,5.865596700759,0.4,15.7020833333333,12.2337281183617,0.248372916666667,0.18,1.26409536745238,212,380,"2004",1.12177002704268,0.785245109507621,191.717606932454
2004-07-31,8.6344734356712,1.62,16.4660416666667,19.2723753807743,0.364035416666667,0.18,2.2866391005412,213,380,"2004",1.48700015551575,1.19229744969136,190.046872988509
2004-08-01,6.22097529813,3.84,16.4172916666667,13.0276220152678,0.212225,0.18,1.4093312942434,214,380,"2004",1.17755226733635,0.832628416795409,190.652829714475
2004-08-02,10.031809992039,2.64,18.3991666666667,28.5995193240656,0.4736375,0.18,3.80694936333927,215,380,"2004",1.82319436958757,1.71943128652238,189.665598951969
2004-08-03,5.9172869833236,3.62,19.464375,12.4461263604054,0.405377083333333,0.18,1.40544398006667,216,380,"2004",1.11237830592928,0.845811716432899,190.243191490357
2004-08-04,9.8961981966738,0,21.253125,37.2813554184786,0.98789375,0.18,3.80791573138658,217,380,"2004",1.93140559619544,2.24122663026564,187.284643240061
2004-08-05,9.1387703396718,0,21.5279166666667,37.013158760806,1.20354375,0.18,3.54989694044653,218,380,"2004",1.87188320931487,2.23252889397837,185.052114346083
2004-08-06,9.8736723540954,0,21.8125,38.0884621152873,1.219475,0.18,3.82192788848466,219,380,"2004",1.89146408062919,2.29421552644806,182.757898819635
2004-08-07,10.3661852347674,0,21.2589583333333,35.5535251916133,1.0344125,0.18,3.90976995459481,220,380,"2004",1.87973421872504,2.15329352819147,180.604605291443
2004-08-08,10.7698756534164,0,21.28,36.2980780563015,0.881235416666667,0.18,3.64001421222457,221,380,"2004",1.93552189499955,2.19166938269816,178.412935908745
