"","date","GPP","Precip","Tair","PAR","VPD","fapar","ET","DOY","CO2","GPPp","ETp","SWp"
"1","2004-01-01",0.0369352230804,0,-13.6635416666667,1.70146092219749,0.00890208333333334,0.13,0.00521639150462407,1,380,0.153573625143784,0.0639706897658268,195.240686206823
"2","2004-01-02",0.0311658929712,0,-15.779375,1.43509551223071,0.0122270833333333,0.13,0.00450076307430807,2,380,0.0846085947117084,0.0409976833327576,192.083125682327
"3","2004-01-03",0.0592096273848,0,-12.2639583333333,2.73848689470524,0.0112729166666667,0.13,0.0154562279530635,3,380,0.081320597272379,0.0674496889854821,189.960450662227
"4","2004-01-04",0.0041518880118,0,-5.46395833333333,0.190178220152318,0.0129791666666667,0.13,0.00482061070977177,4,380,0.00409506584092519,0.00567100206684587,188.58651977344
"5","2004-01-05",0.0143123508396,0,-5.96958333333333,0.656997368591674,0.0170541666666667,0.13,0.00273391752605325,5,380,0.00757963278743766,0.0176760112254578,187.662562508143
"6","2004-01-06",0.0133578582894,0,-6.32145833333333,0.612921587462867,0.0104625,0.13,0.000649305811940511,6,380,0.00221930441745159,0.0150177880670071,187.048363146718
"7","2004-01-07",0.0219228231168,0,-4.63041666666667,1.00778230435234,0.019525,0.13,0.0024843529464155,7,380,0.000156658766279735,0.0257539247668248,186.6317394813
"8","2004-01-08",0.0107031846672,0,-5.13416666666667,0.490893598387247,0.0190791666666667,0.13,0.00799123322904829,8,380,0,0.0122488768806839,186.36299373628
"9","2004-01-09",0.0102500768988,0,-6.53166666666667,0.483509000947935,0.00603958333333333,0.13,0.00131518112372876,9,380,0,0.011318845144781,186.184449927423
"10","2004-01-10",0.0166524779916,0,-11.7135416666667,0.834227707135153,0.00226041666666667,0.13,0.00130879388653201,10,380,0,0.0150492000074124,186.062933818277
"11","2004-01-11",0.0104450442552,0,-11.1104166666667,0.556725794393307,0.00468541666666666,0.13,0.000541604256683068,11,380,0,0.0103726691716494,185.98504076607
"12","2004-01-12",0.0060289406676,0,-8.330625,0.34306919045412,0.00846666666666667,0.13,0.000543019770111336,12,380,0,0.00736813964063314,185.935115084287
"13","2004-01-13",0.0046566454824,0,-1.93604166666667,0.284720936247541,0.0186020833333333,0.13,0.0144206450379531,13,380,0,0.0081383826394718,185.901317801098
"14","2004-01-14",0.0052382829618,0,-4.03479166666667,0.346181980406117,0.024425,0.13,0.0162489262270469,14,380,0,0.00906536557817771,185.878168290347
"15","2004-01-15",0.0116178535458,0,-7.039375,0.835883446471322,0.0103833333333333,0.13,0.00979915189343548,15,380,0,0.019106545958168,185.856041162926
"16","2004-01-16",0.0123040876176,0,-7.828125,0.970726858008887,0.0122791666666667,0.13,0.00182731429429716,16,380,0,0.0213660932953533,185.83467506963
"17","2004-01-17",0.0084623572566,0,-6.5125,0.736307282794146,0.0148166666666667,0.05,0.00354919632851579,17,380,0,0.0188386195426437,185.815836450088
