"","GPP","ET","SW","SOG","fS","fD","fW","fE","Throughfall","Interception","Snowmelt","Drainage","Canopywater","S"
"1",0.0294575946972573,0.00499828454500676,160,0.693936687846746,0.124640597557705,0.99912109658913,1,0.811798216179613,0,0,0,0,0,-0.854368611277467
"2",0.0107456267425313,0.00214862545197935,160,2.2915161687433,0.111061000581732,0.998332029172539,1,0.811798216179613,0,0,0,0,0,-1.09499906969171
"3",0.0143144512677976,0.00283586741953771,160,9.28931119910864,0.106927665377138,0.998880389278134,1,0.811798216179613,0,0,0,0,0,-1.16824176951712
"4",0.0323568138833733,0.00719638654946819,160.975576930642,8.8307484912931,0.114932521641625,0.998522477423214,1,1,0.517014222826482,0.283009422106196,0.458562707815533,0,0.275813035556728,-1.0263957165104
"5",0.0616944837838604,0.0145895371981583,160.975576930642,11.1311002672657,0.114707875709031,0.996950416696069,1,1,0,0,0,0,0.26122349835857,-1.03037644243597
"6",0.0296397967533675,0.00712944183285184,160.975576930642,11.2307570738996,0.119544628681928,0.996171189218925,1,1,0,0,0,0,0.254094056525718,-0.944669179756242
"7",0.0836925892458672,0.0211053635440777,164.989552491335,10.3830033908628,0.1280696906001,0.993919422134921,1,1,3.16622187765576,1.73316435852885,0.84775368303683,0,1.96615305151049,-0.793605082566221
"8",0.0175602911097205,0.00467274477717529,168.64345378468,6.79424742044071,0.147608325840559,0.987788980659443,1,1,0.0651453229237087,0.0356600251590138,3.58875597042205,0,1.99714033189233,-0.447380466105294
"9",0.0805258781532662,0.0213150132745161,171.6171362202,3.82215343003457,0.162706072108676,0.985746741684716,1,1,0.00158844511359827,0.000869502063578105,2.97209399040614,0,1.97669482068139,-0.179848402234259
"10",0.194692569720658,0.0446901650611478,171.6171362202,3.82372241721502,0.155378292520193,0.994915896643744,1,1,0,0,0,0,1.93200465562024,-0.309696656542179
"11",0.020216698837074,0.00458301629701208,172.234776972756,3.27056612549339,0.159357339528638,0.995216150691716,1,1,0.0644844608340616,0.0352982745730039,0.55315629172163,0,1.96271991389623,-0.239187943552529
"12",0.0242366170774537,0.00529510524652298,174.111066374668,1.58904220669993,0.167827296487866,0.996345337572943,1,1,0.194765483118342,0.106613057030068,1.68152391879346,0,2.06403786567978,-0.0891003062350164
"13",0.0364546225863786,0.00731379220948133,174.111066374668,2.18869011940136,0.167239234977598,0.997984603655635,1,1,0,0,0,0,2.0567240734703,-0.0995207561969596
"14",0.0750431107027264,0.016202069535018,174.111066374668,5.68794187415263,0.14881369684696,0.996231440084497,1,1,0,0,0,0,2.04052200393528,-0.426021291871876
"15",0.0560080619444181,0.0123204458824446,174.111066374668,5.68794187415263,0.138778134149591,0.996671243796551,1,1,0,0,0,0,2.02820155805284,-0.603851462869249
"16",0.0267052257675455,0.00591861199457389,174.111066374668,5.98763458208676,0.141552888695483,0.996949594782738,1,1,0,0,0,0,2.02228294605826,-0.554682812316049
"17",0.129494342314669,0.0349432667149601,174.111066374668,7.78736681219221,0.141236776055365,0.985228712484358,1,1,0,0,0,0,1.9873396793433,-0.560284328298927
"18",0.078983018068811,0.0196353827709601,174.111066374668,7.78859599472471,0.1027652774895,0.992166434084531,1,1,0,0,0,0,1.96770429657234,-1.24199928288606
"19",0.0384933478884979,0.00982047886950897,174.111066374668,7.88988751858218,0.0666400078875704,0.997311912657769,1,1,0,0,0,0,1.95788381770283,-1.88213906023225
"20",0.0104518672815231,0.00398277910320871,174.111066374668,9.58805946686833,0.0260359183667784,0.998695456943976,1,1,0,0,0,0,1.95390103859962,-2.60164352654069
"21",0,0.00472016188493111,174.111066374668,15.8869159296618,0,0.997950330713459,1,1,0,0,0,0,1.94918087671469,-3.49804549391997
